0,1,2,3,4,5,6,7,8,9,10,11,label
-973.297196863,12202.8726051,4451.02560392,-1353.02904773,-3299.10251859,-1849.28850571,1098.29530379,-5251.07023524,-6211.86600442,2869.81982974,2184.5687002,-1268.36043112,high_expectations_asian_father
10626.1426793,-4568.07364664,25731.1144834,11810.2301079,9276.69693247,6706.25693282,-2986.32737276,-1637.80430804,2650.24458313,-45.2761197495,-1132.10619633,-1518.4906798,socially_awkward_penguin
35694.9214497,-2767.51732286,-3147.34196045,4754.21489209,8602.34951965,-1055.86944559,-972.502904999,-6675.52187661,-1716.92871347,-3369.85722179,-1192.75709715,-6722.37715417,bad_joke_eel
-3884.97775688,14424.2388134,2714.3667772,-7377.11640856,10024.7608478,-6375.53163564,258.476971439,-1002.35080387,6097.83272415,288.252524748,-4909.37495515,4852.12228791,bad_luck_brian
-12274.4157945,-232.959780895,-2293.05662322,-9533.88788049,8506.95781538,-6848.90166188,-6836.4775381,-5369.61734242,1928.66509963,-5773.28176628,9637.48178498,-1273.9364565,sheltered_college_freshman
-18803.6640825,-13272.1614447,2943.97989997,-4671.64081162,-2260.74584504,2765.69673638,-3180.01596456,1613.03285947,-6202.5679987,-7486.03624799,-7754.54034711,66.7869230244,first_day_on_the_internet_kid
-7113.51314803,5261.83283534,25786.8807965,9494.06880696,2765.35852091,-2591.42180419,310.875417426,4681.39208574,3751.18489071,2201.09072803,-350.963171753,-287.623787973,socially_awkward_penguin
-19216.5867279,-11253.8435457,-7963.54010035,16084.5986719,1520.03421591,-1972.20352226,7461.18200091,-7634.63914162,810.044640789,1760.61660884,-1265.62914448,3162.69043762,advice_god
31846.8136701,-9097.22447157,-1651.17561238,4494.44246109,7101.87527653,3037.59958714,-1525.01822637,-2729.89690692,-4623.90892565,-5885.38405431,2285.88206913,-4558.77602943,bad_joke_eel
-11685.6309954,837.389154757,-2576.95029757,-8640.07627974,8713.85761597,-9121.33514691,-7907.28104835,-7538.40425258,3871.81799028,-4775.07308556,9282.17076043,-5294.94908243,sheltered_college_freshman
-11348.0557366,1408.61990043,-3090.46308792,-9017.12038308,9238.83521067,-9076.03395192,-7957.70295952,-8005.43110914,4069.61352921,-4247.41092338,9824.75514444,-5850.68905003,sheltered_college_freshman
15680.2873751,666.828340162,-13346.8656072,7308.60448163,-7850.76238486,-16510.3032794,1024.05685364,15721.5697315,4049.50568791,-1846.50948207,340.50326909,-4462.55097632,paranoid_parrot
560.89351128,13669.6738669,-6472.26689821,-978.578879005,-6333.72524109,2761.3060576,-5058.58643424,-1030.78280268,881.864754601,278.58846417,-4831.27451282,6944.92615288,good_guy_greg
260.964708218,11731.315964,-6092.30866858,-1717.41531106,-3609.30195254,2385.19751213,-2161.42783047,474.329861135,-3068.82386112,-2640.28023983,-2637.57200071,7389.33512943,good_guy_greg
-3922.04778384,10765.6905525,621.919661091,-2801.90817156,-3393.84145703,240.415366409,-2373.63819526,-1608.00011008,604.866378733,-4207.40557919,-8548.82173431,-4307.19849834,confession_bear
-4787.38177558,4155.08024619,-938.966682318,-4567.31091948,-2496.82858567,-3708.32212218,-6775.50550843,-5921.95789419,-4404.84121535,-6031.95717,5537.48032446,735.270357169,sheltered_college_freshman
-4174.44487008,8164.46300531,29534.6809083,14803.5940294,1275.35433172,-1451.43400423,-2617.59258265,5521.54880756,2328.26199145,567.535431304,1947.21870891,-1484.51433793,socially_awkward_penguin
-15228.5662253,-3370.89008898,-3884.39469893,-4481.99781365,9767.02570413,4683.58603964,4614.22762441,7453.48341022,-2886.5498196,8190.66542542,2368.98596763,-3263.13452596,college_liberal
-2613.54506114,11857.9082642,27123.3707452,13400.5025845,2310.16877934,-1783.25252763,-1387.23267015,4148.57686102,6053.71150514,528.962705355,-680.165034241,-2487.58297686,socially_awkward_penguin
-3334.67621459,14315.660906,3558.12589269,-8449.18295529,11285.4236015,-9324.87244879,3968.01991749,883.77725961,4345.92187845,-227.925684876,-3904.26106067,9603.47049972,bad_luck_brian
-173.646425017,-14905.070875,1488.06553338,-2301.96581506,-6056.18175701,-257.692432684,-8998.15975999,2703.71182698,1093.33446174,4940.20629599,4005.43171504,3759.30682646,evil_toddler
531.498521424,12339.2632987,-6044.97521578,-1115.18285292,-4505.88567289,2297.26489242,-1893.57553722,53.3229195654,-3176.46154718,-3222.63302991,-2976.53068322,7236.78748391,good_guy_greg
-4546.39920053,7608.11631175,27206.5961334,11894.5169996,2319.51977347,-311.868409983,-433.719924345,5310.80379036,2832.14390953,-2587.54250868,1763.16879181,-1470.95092315,socially_awkward_penguin
32998.3140053,-3918.75126035,-5724.93174765,6245.24052844,9627.29335055,5529.25481593,-3594.51680549,3807.8008339,-1431.06186533,-3293.78332123,2848.88038486,4334.83106954,unpopular_opinion_puffin
-18907.7187692,-10158.2788791,-8811.17491949,17004.6594387,2469.60217363,-3739.89699744,9763.25436367,-10057.1630183,1286.85318032,2788.70330878,-1435.20544461,1810.50909712,advice_god
1012.93247004,11054.2050115,-10038.6244419,2970.36267702,-6454.85957905,-10727.1548586,7138.11522506,5584.16676029,-494.84348749,-3988.09843197,1275.84959755,295.586809332,paranoid_parrot
-18011.3935116,-11358.8430201,-1279.18300658,1911.75180466,-1861.32604745,2973.69684552,-4458.67738583,1774.76945429,-1472.87818874,-4264.94099676,-1897.46979438,-4037.42757498,minor_mistake_marvin
-18757.137111,-13543.9797005,3083.97999654,-4548.21487093,-1889.19578161,2592.00996472,-3447.24286417,1909.98660878,-6888.17444043,-6940.80615026,-7494.91254226,960.494217469,first_day_on_the_internet_kid
15903.4282488,1544.14648463,-13984.3716766,5475.68030062,-6070.87965552,-16137.3565588,2442.69409109,13063.7786177,1529.26208641,141.677868227,-1057.26179025,-4865.13558355,paranoid_parrot
-5097.58558833,7897.32075567,29669.430878,14175.3094018,1246.5987906,-1318.11408459,-1838.69524112,5893.54942256,3696.71039476,-1200.38812363,2990.3798437,-1858.83034367,socially_awkward_penguin
898.213708041,-13629.1221877,1193.62448821,-2703.00720188,-5931.10902336,-783.642461966,-8207.61058107,1516.19808087,2106.96185429,5415.68340505,3189.12458986,3775.45146803,evil_toddler
-18222.510215,-12329.5014183,2611.25817316,-4242.22118517,-965.116643326,1763.76196817,-3115.30015702,613.661541595,-5963.96795256,-6751.14241358,-7986.23285173,-295.880267379,first_day_on_the_internet_kid
1438.09228823,16895.2107016,-7642.19997182,-1028.94992947,-6372.41986488,887.490984456,-4166.82324908,-4428.48352384,3968.12665346,1265.67448271,-5275.89477484,3559.79707241,good_guy_greg
-2930.51556711,8344.38242345,-5936.83420299,-363.328831931,-5018.18945332,15320.4262156,4500.83963524,2856.64779805,11257.7292479,-6202.98433097,2996.8759434,2181.37565651,business_cat
-17880.5824919,-11606.9827656,2292.24026456,-3736.97414627,-336.037062001,1586.14718975,-3120.94100776,1185.29920884,-6211.29870085,-6145.12049159,-7396.53055583,8.2257340274,first_day_on_the_internet_kid
-4510.84222662,7852.63781981,2019.4432707,-2730.29159468,-4950.8748023,-563.96497584,-1027.50577685,-1923.62496626,-1735.95814726,-4025.75129189,-6390.35800387,-6098.02983745,confession_bear
-2463.61283272,14454.4082924,4600.73335174,-9506.30258558,9829.49588954,-9302.83218736,5490.14623191,-1094.12619973,5903.79712396,2420.36305822,-4950.20303075,7583.47407221,bad_luck_brian
27564.9973294,-4595.70643821,-5533.41178517,6625.31358225,10304.0780169,8668.60147424,-7966.38034183,5010.95178728,-6793.33435982,-5156.88052985,234.472477048,7383.20245639,unpopular_opinion_puffin
-18094.3464393,-12482.6596754,2722.69277629,-4316.93501673,-849.680763357,1206.91767641,-2739.79212762,990.933717598,-5617.85540637,-6613.76226033,-7641.5230362,-4.0732935531,first_day_on_the_internet_kid
21211.7770935,-18442.4800218,10086.7022836,-13505.5865357,-7165.69526883,-485.299278226,15647.8364591,-1994.6571035,3416.61323673,-5284.46087555,2205.47975007,-483.219193184,sudden_clarity_clarence
6219.42245849,20970.5954067,3045.74967361,1470.73085262,-6294.60934149,-1568.20192422,3861.5868202,-8246.27672213,-8228.91951761,3437.60133077,5092.91923406,-4818.11579558,high_expectations_asian_father
-3647.84483025,11226.7996991,-2523.74655533,-5.2759520287,-3167.28999918,1165.3754535,-3684.9835079,-1634.02707093,1454.68110617,-3934.32900113,-5658.94113206,-5320.19949682,confession_bear
-10976.3274269,1747.33419112,-3266.48721342,-8983.73285932,9310.07182583,-8665.86651101,-7063.60537612,-7101.48108806,3429.34889588,-5782.63807557,9001.61147151,-5328.45305464,sheltered_college_freshman
-5995.7841935,8848.93613338,878.275567855,-3688.45063165,-2646.26086001,239.86279233,-5066.64165311,-1476.68506575,806.516945407,752.04663044,-9906.94800227,-5594.88365004,confession_bear
10742.9661332,-16771.7961346,4946.68793069,-3397.74330209,-6493.26470197,-507.353883822,-8568.71586511,-1861.97631374,2015.88925218,13600.3447832,-3656.97387652,-355.882755115,lazy_college_senior
1230.71638743,15923.90419,3551.0481077,-1196.83459409,-3956.58824091,2253.38013172,-611.241653564,-5604.52313977,-7418.63006809,6866.50404773,1637.02906218,-2876.39977965,high_expectations_asian_father
30505.8496438,-2963.58865814,-5152.92732057,4915.74175275,9317.4771154,6523.63828111,-3935.14075518,3392.5410263,-4450.90684497,-1103.02193784,450.391936334,5620.98175274,unpopular_opinion_puffin
16145.8864856,456.530485154,-14621.7325501,6517.77109873,-5965.52132693,-16527.3848279,3569.49931768,17160.3711222,-640.809264251,-2805.71259433,-68.1241796449,-3914.20582081,paranoid_parrot
10672.602053,18080.9891967,7079.213339,-2026.05661033,-4475.50448514,-3092.00758612,-740.143753341,-4653.60681483,1684.99143447,5392.10202965,3663.52843655,2220.51550031,bad_luck_brian
-18739.3795177,-9112.69436373,-9384.87282574,18978.9363815,2510.13911072,-3178.27451367,10851.4446535,-10627.495901,3513.7834657,2745.93594366,-2500.61105206,1314.79374101,advice_god
-3365.57893527,13182.7262897,3160.79527352,-8708.75175131,12668.9747532,-6715.68943207,4066.14139135,1409.27577432,3786.53138079,-2867.30089079,-4856.0269231,9753.68511943,bad_luck_brian
-18255.4081112,-11238.8699786,-599.301983314,-1499.64144776,26.0024209837,3079.25199266,-2082.6230206,3986.4484204,-1808.80314783,-640.036701179,911.733652011,-1637.83244264,minor_mistake_marvin
-12260.2945908,-35.1986031372,-2521.02165277,-8965.30642606,8704.13391148,-6936.68945473,-7223.70067114,-4938.78649047,1408.26693524,-5071.58402849,9290.55894889,-1038.9574006,sheltered_college_freshman
-18783.1384803,-12616.9505255,454.556128871,-1610.41117129,-462.727723487,3712.5535657,-2292.97894787,4821.30198779,-3115.0248731,-1633.26384562,1865.48142477,1059.75554454,minor_mistake_marvin
-2190.93281529,15275.489154,4495.82412319,-9246.05585667,9080.85702044,-8224.89594682,3404.01547845,-913.448830119,6451.43969156,4036.0917732,-5455.98020501,7251.51538394,bad_luck_brian
15821.4384398,-12815.3819174,5599.81383514,-5951.47674206,-8026.22293012,-3453.91370048,-7413.48552608,-6850.82834545,6192.60501511,15097.9433758,-7114.97370589,240.096273551,lazy_college_senior
-4171.34157228,8193.35583055,27739.3460856,13252.7401382,1680.35260217,-647.460184592,-1756.67634947,5036.8494383,2298.48656514,-301.52454784,809.215792295,-1767.56874716,socially_awkward_penguin
210.133797332,12507.1404256,-6017.79563328,-986.22253057,-4360.38196579,2110.69511389,-3159.26542156,-539.485696569,-2375.82952067,-350.960009259,-2845.75747107,4668.58438185,good_guy_greg
7830.52526794,20722.2294722,2726.04246422,1307.36893786,-7131.96005046,920.225691782,4097.52291989,-7762.70883804,-7210.61292236,3287.8658749,4523.64212157,-4387.94283383,high_expectations_asian_father
-9151.90117955,-2317.68609333,-3005.51842754,2783.13858748,-8552.50085235,-4203.19778409,-7546.21505123,-4194.9821679,-2895.17070981,-346.329067271,7155.201771,4573.43756195,religion_pigeon
-10444.9608525,-4124.02276932,-4238.54290281,-3993.33695844,612.621646426,-3513.29340772,-1727.48023581,-62.4300736151,4265.31080367,9044.60446819,-1360.61436404,-3614.19147083,overly_attached_girlfriend
-14197.2265406,-3574.61625545,-2112.36883568,1728.11008797,-1141.01508032,1661.25455785,-863.46395764,1575.40807553,4286.76600181,-243.928701466,1648.97631116,2030.01527284,overly_attached_girlfriend
-18446.0719793,-13127.497655,2889.79678784,-4466.56800016,-1646.78700856,2002.01416814,-3006.79218205,1140.95773974,-6050.68022601,-7014.32712781,-7636.46256633,-311.619382331,first_day_on_the_internet_kid
32244.600574,-4673.12379646,-1454.21136873,3594.40391833,6302.8370983,107.219041155,-1570.53242002,-5520.9555833,-2074.24076791,-1845.64088838,-1118.04010789,-6524.22148263,bad_joke_eel
-3993.76147817,7880.87642728,-7381.01631875,350.711551796,-6091.32088398,16324.6980385,40.1932498845,1785.47175604,13808.4743896,-6968.44772762,6134.69563036,181.834940656,business_cat
